고객ID,평균순수익,평균수량,Accessories,Android,Apparel,Bags,Bottles,Drinkware,Gift Cards,Headgear,Housewares,Lifestyle,Nest,Nest-Canada,Nest-USA,Notebooks & Journals,Office,Waze,Clicked,Not Used,Used,성별,가입기간,총거래량,마지막거래주,일회성구매고객,거주지역,클러스터
USER_0310,57.498949230769234,1.1538461538461535,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0666666666666666,0.0,0.0,0.1333333333333333,0.0,0.2666666666666666,0.0,0.1333333333333333,0.0,0.6,0.1333333333333333,0.2666666666666666,여,8,13,32,1,New Jersey,0
USER_0311,34.94224416666667,5.583333333333333,0.0,0.0,0.0671641791044776,0.0074626865671641,0.0,0.4626865671641791,0.0,0.0,0.0,0.0,0.0,0.0,0.044776119402985,0.0671641791044776,0.3507462686567164,0.0,0.2686567164179104,0.3134328358208955,0.417910447761194,남,14,24,11,1,Chicago,0
USER_0312,43.95212470588236,6.647058823529412,0.0,0.0,0.1460176991150442,0.1504424778761062,0.0,0.0486725663716814,0.0,0.0,0.0,0.0044247787610619,0.0,0.0,0.0353982300884955,0.0,0.6150442477876106,0.0,0.4203539823008849,0.0176991150442477,0.5619469026548672,남,23,34,49,0,New York,1
USER_0313,40.10612333333333,1.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0,0.6666666666666666,0.1111111111111111,0.2222222222222222,여,49,9,8,1,New York,3
USER_0314,75.135496,1.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.4,0.0,0.0666666666666666,0.0,0.2666666666666666,0.0,0.6666666666666666,0.2666666666666666,0.0666666666666666,여,47,10,50,1,California,3
USER_0315,86.67653999999999,1.4583333333333333,0.0,0.0,0.2285714285714285,0.0,0.0,0.1142857142857142,0.0,0.0,0.0,0.0857142857142857,0.0571428571428571,0.1142857142857142,0.4,0.0,0.0,0.0,0.4285714285714285,0.1142857142857142,0.4571428571428571,남,35,24,52,0,Chicago,0
USER_0316,18.5301758974359,4.384615384615385,0.0,0.0,0.087719298245614,0.0058479532163742,0.0,0.1812865497076023,0.0,0.0,0.0,0.3567251461988304,0.0,0.0,0.0526315789473684,0.175438596491228,0.1286549707602339,0.0116959064327485,0.2514619883040935,0.2514619883040935,0.4970760233918128,남,28,39,31,1,California,1
USER_0317,28.592124,1.0666666666666669,0.0,0.0,0.3125,0.0625,0.03125,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.03125,0.125,0.0,0.5,0.1875,0.3125,여,46,30,35,0,California,0
USER_0318,128.2727,1.2105263157894737,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.217391304347826,0.0,0.4347826086956521,0.0,0.0434782608695652,0.0,0.782608695652174,0.1739130434782608,0.0434782608695652,여,13,19,48,1,California,3
USER_0319,104.37823333333334,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.25,1.0,0.0,0.0,여,28,3,48,1,California,3
USER_0320,53.456267333333344,8.866666666666667,0.0,0.0,0.0300751879699248,0.0,0.0,0.4511278195488721,0.0,0.0075187969924812,0.0,0.0150375939849624,0.0,0.0,0.037593984962406,0.0,0.4586466165413533,0.0,0.9473684210526316,0.0150375939849624,0.037593984962406,여,5,15,22,1,New York,3
USER_0321,45.35366666666667,3.4444444444444446,0.0,0.0,0.064516129032258,0.2903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.4838709677419355,0.064516129032258,0.0,0.5806451612903226,0.1290322580645161,0.2903225806451613,남,20,9,34,1,Chicago,0
USER_0322,59.85879,9.666666666666666,0.0,0.0,0.0474137931034482,0.0517241379310344,0.0,0.0818965517241379,0.0,0.0,0.0,0.043103448275862,0.0086206896551724,0.0,0.0344827586206896,0.0,0.7327586206896551,0.0,0.603448275862069,0.2586206896551724,0.1379310344827586,여,11,24,47,0,California,3
USER_0323,74.89569800000001,3.1,0.0,0.0,0.0967741935483871,0.1612903225806451,0.0,0.0,0.0,0.0,0.0,0.1612903225806451,0.0,0.0,0.2096774193548387,0.0,0.3709677419354839,0.0,0.8064516129032258,0.0806451612903225,0.1129032258064516,여,49,20,25,1,Chicago,3
USER_0324,105.263875,1.75,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.2857142857142857,0.0,0.0,0.0,0.9285714285714286,0.0,0.0714285714285714,여,22,8,49,0,New York,3
USER_0325,15.23356210526316,5.473684210526316,0.0,0.0,0.0336538461538461,0.1586538461538461,0.0144230769230769,0.5,0.0,0.0,0.0192307692307692,0.0673076923076923,0.0,0.0,0.0096153846153846,0.0,0.1971153846153846,0.0,0.3173076923076923,0.1057692307692307,0.5769230769230769,남,21,38,35,1,Chicago,1
USER_0326,14.991886666666666,3.933333333333333,0.0,0.0,0.0508474576271186,0.2033898305084746,0.0,0.1694915254237288,0.0,0.0169491525423728,0.0,0.3389830508474576,0.0,0.0,0.0338983050847457,0.0,0.1864406779661017,0.0,0.7457627118644068,0.0847457627118644,0.1694915254237288,여,34,15,14,0,California,3
USER_0327,11.089178888888888,1.1111111111111112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.35,여,35,18,9,1,Washington DC,0
USER_0328,14.444734193548392,2.193548387096774,0.0,0.0,0.9264705882352942,0.0147058823529411,0.0,0.0147058823529411,0.0,0.0,0.0,0.0,0.0,0.0147058823529411,0.0294117647058823,0.0,0.0,0.0,0.5,0.1764705882352941,0.3235294117647059,남,44,31,30,1,Chicago,0
USER_0329,53.93638419354839,1.8225806451612905,0.0,0.0,0.2920353982300885,0.0353982300884955,0.0,0.1592920353982301,0.0,0.0,0.0,0.0,0.0619469026548672,0.0,0.1415929203539823,0.0088495575221238,0.3008849557522124,0.0,0.6814159292035398,0.079646017699115,0.2389380530973451,여,8,62,40,1,Chicago,3
USER_0330,52.54338573770492,1.852459016393443,0.0,0.0,0.247787610619469,0.0265486725663716,0.0,0.1415929203539823,0.0,0.0088495575221238,0.0088495575221238,0.0265486725663716,0.0353982300884955,0.0088495575221238,0.1858407079646017,0.0,0.3097345132743362,0.0,0.4601769911504424,0.1504424778761062,0.3893805309734513,여,15,61,50,0,Chicago,0
USER_0331,23.756273333333336,1.3333333333333333,0.0,0.0,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.875,0.0,0.125,여,45,6,33,0,New Jersey,3
USER_0332,49.158707252747256,3.2857142857142856,0.0,0.0,0.1304347826086956,0.0434782608695652,0.0,0.1103678929765886,0.0,0.0,0.0167224080267558,0.0735785953177257,0.0,0.0100334448160535,0.1103678929765886,0.0367892976588628,0.4648829431438127,0.0033444816053511,0.6086956521739131,0.0702341137123745,0.3210702341137124,남,34,91,30,0,Washington DC,0
USER_0333,0.7317799999999998,2.5,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,남,3,4,37,1,Chicago,1
USER_0334,38.114515,1.4615384615384617,0.0,0.0,0.4342105263157895,0.0197368421052631,0.006578947368421,0.0921052631578947,0.0,0.0263157894736842,0.0723684210526315,0.0263157894736842,0.006578947368421,0.0,0.1842105263157894,0.0,0.1052631578947368,0.0263157894736842,0.5526315789473685,0.1776315789473684,0.2697368421052631,여,44,104,50,0,California,0
USER_0335,32.028041538461544,4.230769230769231,0.0,0.0,0.1818181818181818,0.009090909090909,0.0,0.6909090909090909,0.0,0.009090909090909,0.0,0.0454545454545454,0.0181818181818181,0.0,0.0454545454545454,0.0,0.0,0.0,0.8363636363636363,0.0454545454545454,0.1181818181818181,남,42,26,35,1,Chicago,3
USER_0336,196.209,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,여,18,1,42,1,Chicago,3
USER_0337,105.12344200000004,1.6,0.0,0.0,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.25,0.0,0.5,0.125,0.375,여,39,10,0,1,Chicago,0
USER_0338,99.20125,8.5,0.4227941176470588,0.0,0.0036764705882352,0.0110294117647058,0.0,0.0,0.0,0.0,0.0,0.1102941176470588,0.0294117647058823,0.0,0.0698529411764705,0.0,0.3529411764705882,0.0,0.5367647058823529,0.0661764705882353,0.3970588235294117,여,28,32,46,1,Chicago,0
USER_0339,63.366922580645166,15.193548387096774,0.0,0.0,0.019108280254777,0.0021231422505307,0.0,0.0764331210191082,0.0,0.0042462845010615,0.0,0.0,0.0063694267515923,0.0,0.019108280254777,0.0,0.861995753715499,0.0106157112526539,0.8959660297239915,0.0063694267515923,0.0976645435244161,여,22,31,46,1,New York,3
USER_0340,49.88865404040405,2.737373737373737,0.0,0.0,0.2103321033210332,0.018450184501845,0.0,0.1845018450184501,0.0,0.014760147601476,0.0,0.3431734317343173,0.0,0.0,0.1180811808118081,0.033210332103321,0.07380073800738,0.003690036900369,0.4391143911439114,0.1476014760147601,0.4132841328413284,남,23,99,30,0,California,0
USER_0341,89.1252080487805,1.2195121951219512,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.24,0.0,0.44,0.0,0.0,0.0,0.54,0.2,0.26,여,48,41,51,1,Chicago,0
USER_0342,92.03156444444444,2.111111111111111,0.0,0.0,0.2105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1578947368421052,0.0,0.2631578947368421,0.0,0.3684210526315789,0.0,0.5789473684210527,0.3684210526315789,0.0526315789473684,여,2,9,49,1,New York,3
USER_0343,66.96061979166667,5.208333333333333,0.016,0.0,0.04,0.128,0.002,0.416,0.006,0.0,0.0,0.136,0.02,0.0,0.048,0.0,0.174,0.014,0.68,0.144,0.176,여,6,96,40,1,California,3
USER_0344,132.489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,여,21,1,0,1,Chicago,3
USER_0345,-4.3132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,여,30,1,0,1,California,3
USER_0346,-2.6322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,남,20,1,30,1,New York,3
USER_0347,90.813075,11.125,0.0,0.0,0.0561797752808988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0898876404494382,0.0,0.8539325842696629,0.0,0.0449438202247191,0.8876404494382022,0.0674157303370786,남,7,8,44,1,New York,0
USER_0348,80.00024125,2.875,0.0,0.0,0.1304347826086956,0.0,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2826086956521739,0.0,0.0869565217391304,0.0652173913043478,0.4347826086956521,0.4782608695652174,0.0869565217391304,여,6,16,23,0,California,0
USER_0349,45.37705393939394,1.818181818181818,0.0,0.0,0.3166666666666666,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3666666666666666,0.05,0.7833333333333333,0.1,0.1166666666666666,남,46,33,31,0,Washington DC,3
USER_0350,45.83943279411765,1.4264705882352942,0.0,0.0,0.4536082474226804,0.0309278350515463,0.1030927835051546,0.0,0.0,0.0309278350515463,0.0,0.0721649484536082,0.0,0.0,0.2783505154639175,0.0103092783505154,0.0206185567010309,0.0,0.5670103092783505,0.134020618556701,0.2989690721649484,남,14,68,30,1,New York,0
USER_0351,39.60482561643836,2.8219178082191783,0.0048543689320388,0.0,0.203883495145631,0.029126213592233,0.0,0.087378640776699,0.0,0.0048543689320388,0.0,0.1650485436893204,0.0,0.0097087378640776,0.1407766990291262,0.0970873786407767,0.2572815533980582,0.0,0.3543689320388349,0.1019417475728155,0.5436893203883495,여,29,73,32,0,Chicago,0
USER_0352,75.9280284375,3.125,0.0,0.0,0.66,0.0,0.0,0.02,0.0,0.01,0.0,0.07,0.01,0.0,0.19,0.0,0.04,0.0,0.49,0.1,0.41,여,20,32,39,0,New York,0
USER_0353,80.20947044776119,1.1940298507462686,0.0,0.0,0.2875,0.0,0.0,0.0875,0.0125,0.0,0.0,0.0,0.1125,0.0125,0.4125,0.0,0.075,0.0,0.575,0.125,0.3,여,7,67,49,0,California,0
USER_0354,63.59297722222223,2.2222222222222223,0.0,0.0,0.175,0.0125,0.0,0.025,0.0,0.0125,0.0,0.0,0.0,0.0,0.2625,0.0,0.5125,0.0,0.275,0.0875,0.6375,남,17,36,35,1,New Jersey,1
USER_0355,26.111646666666665,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.1666666666666666,0.0,0.8333333333333334,남,30,6,49,0,New York,1
USER_0356,9.800587142857138,4.142857142857143,0.0,0.0,0.0689655172413793,0.0344827586206896,0.0,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5172413793103449,0.0344827586206896,0.0,0.4482758620689655,0.0,0.5517241379310345,남,21,7,11,1,Chicago,0
USER_0357,37.53706857142858,1.1428571428571428,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.75,0.0,0.25,여,35,7,17,1,New Jersey,3
USER_0358,59.76096471544716,2.8292682926829267,0.0,0.0,0.1235632183908046,0.0086206896551724,0.2212643678160919,0.2241379310344827,0.0,0.0028735632183908,0.0,0.028735632183908,0.0201149425287356,0.014367816091954,0.1235632183908046,0.0172413793103448,0.2097701149425287,0.0057471264367816,0.5574712643678161,0.0948275862068965,0.3477011494252873,남,37,123,40,0,California,0
USER_0359,71.39192181818181,1.818181818181818,0.0333333333333333,0.0,0.35,0.0166666666666666,0.0,0.25,0.0,0.0,0.0,0.0,0.1166666666666666,0.0,0.2166666666666666,0.0,0.0,0.0166666666666666,0.3833333333333333,0.1166666666666666,0.5,여,27,33,50,1,California,0
USER_0360,36.22475363636364,2.1818181818181817,0.0,0.0,0.4375,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0416666666666666,0.0,0.0625,0.0,0.1875,0.0208333333333333,0.375,0.1666666666666666,0.4583333333333333,여,40,22,48,0,New Jersey,0
USER_0361,129.16835999999998,1.7142857142857142,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.25,0.0833333333333333,0.6666666666666666,여,33,7,12,1,Chicago,1
USER_0362,131.5313320754717,1.6037735849056605,0.0,0.0,0.0235294117647058,0.0117647058823529,0.0,0.0,0.0,0.0,0.0,0.0470588235294117,0.1294117647058823,0.0470588235294117,0.5411764705882353,0.0,0.2,0.0,0.5411764705882353,0.2117647058823529,0.2470588235294117,여,33,53,42,1,California,0
USER_0363,5.951633333333334,1.1111111111111112,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.4,0.2,0.4,남,14,9,28,1,California,0
USER_0364,99.78123541666666,6.25,0.0,0.0,0.08,0.4666666666666667,0.0,0.0,0.0,0.0133333333333333,0.0,0.0,0.0533333333333333,0.0,0.0533333333333333,0.0,0.3333333333333333,0.0,0.1266666666666666,0.4866666666666667,0.3866666666666666,여,7,24,50,0,California,1
USER_0365,51.90567454545455,1.0909090909090908,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.4166666666666667,0.0833333333333333,0.5,남,42,11,49,1,Chicago,0
USER_0366,4.83226,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,여,38,1,23,1,New York,1
USER_0367,135.0659,1.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,여,35,2,6,1,California,0
USER_0368,98.2953777777778,13.333333333333334,0.0,0.0,0.0166666666666666,0.1166666666666666,0.0,0.7833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0333333333333333,0.0,0.8916666666666667,0.0666666666666666,0.0416666666666666,여,5,9,43,1,California,3
USER_0369,96.78828923076922,3.5576923076923075,0.0,0.0,0.1027027027027027,0.0054054054054054,0.081081081081081,0.081081081081081,0.0,0.0054054054054054,0.0,0.0054054054054054,0.0,0.0,0.2216216216216216,0.0,0.4864864864864865,0.0108108108108108,0.6648648648648648,0.1513513513513513,0.1837837837837838,여,5,52,6,1,California,3
USER_0370,89.31993309090909,10.21818181818182,0.0,0.0,0.0533807829181494,0.0,0.0,0.0640569395017793,0.0,0.0035587188612099,0.0,0.0231316725978647,0.0,0.0,0.0355871886120996,0.0231316725978647,0.7846975088967971,0.0124555160142348,0.9163701067615658,0.0231316725978647,0.0604982206405693,여,5,55,50,0,New York,3
USER_0371,28.02461642857143,7.5,0.0,0.0,0.0714285714285714,0.0142857142857142,0.0095238095238095,0.4904761904761904,0.0,0.0,0.0,0.0047619047619047,0.0,0.0,0.0142857142857142,0.0,0.3952380952380952,0.0,0.2857142857142857,0.2047619047619047,0.5095238095238095,여,4,28,22,1,New Jersey,1
USER_0372,-37.7505,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,남,35,1,14,1,New York,1
USER_0373,65.39564909090909,4.363636363636363,0.0,0.0,0.0138888888888888,0.0,0.0,0.0277777777777777,0.0,0.0,0.0,0.0069444444444444,0.0208333333333333,0.0,0.1111111111111111,0.125,0.6944444444444444,0.0,0.2708333333333333,0.0486111111111111,0.6805555555555556,여,44,33,49,0,Chicago,1
USER_0374,67.86876037037038,2.6296296296296298,0.0,0.0,0.0704225352112676,0.2253521126760563,0.2112676056338028,0.028169014084507,0.0,0.028169014084507,0.0,0.056338028169014,0.0140845070422535,0.0,0.1830985915492957,0.0,0.1830985915492957,0.0,0.6197183098591549,0.1267605633802817,0.2535211267605634,남,45,27,36,1,New York,0
USER_0375,92.28306551724138,2.896551724137931,0.0,0.0,0.0595238095238095,0.0,0.0,0.0119047619047619,0.0,0.0119047619047619,0.0,0.0,0.0357142857142857,0.0238095238095238,0.2023809523809523,0.238095238095238,0.4166666666666667,0.0,0.4285714285714285,0.0595238095238095,0.5119047619047619,남,32,29,35,0,California,0
USER_0376,132.0029338028169,10.267605633802816,0.0068587105624142,0.0,0.017832647462277,0.7146776406035665,0.0,0.0576131687242798,0.0,0.0,0.0,0.0150891632373113,0.0164609053497942,0.0,0.0644718792866941,0.0,0.1056241426611797,0.0013717421124828,0.1659807956104252,0.7558299039780522,0.0781893004115226,여,6,71,47,0,New Jersey,0
USER_0377,109.5821256521739,1.434782608695652,0.0,0.0,0.0606060606060606,0.0,0.0,0.0606060606060606,0.0,0.0,0.0,0.0,0.2121212121212121,0.0,0.6666666666666666,0.0,0.0,0.0,0.4848484848484848,0.1818181818181818,0.3333333333333333,여,17,23,50,1,New York,0
USER_0378,30.87288857142857,1.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857,남,24,7,50,1,Chicago,3
USER_0379,37.99037277777778,4.5,0.0,0.0,0.1234567901234567,0.0,0.0,0.4938271604938271,0.0,0.0123456790123456,0.0,0.074074074074074,0.0,0.0,0.0493827160493827,0.0,0.2469135802469135,0.0,0.3703703703703703,0.5432098765432098,0.0864197530864197,여,39,18,24,1,California,0
USER_0380,138.12066666666666,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2592592592592592,0.7407407407407407,0.0,0.0,0.8518518518518519,0.0,0.1481481481481481,여,40,6,11,1,New York,3
USER_0381,129.75582461538465,1.9230769230769231,0.0,0.0,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.68,0.0,0.08,0.0,0.36,0.28,0.36,여,22,13,48,1,Chicago,0
USER_0382,15.170000000000002,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,남,36,1,36,1,California,1
USER_0383,79.830725,11.75,0.0,0.0,0.0212765957446808,0.0,0.0,0.75177304964539,0.0,0.0,0.0,0.0,0.0,0.0070921985815602,0.0354609929078014,0.0,0.1843971631205673,0.0,0.8368794326241135,0.0709219858156028,0.0921985815602836,여,31,12,44,0,New York,3
USER_0384,56.920678,1.1,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.3636363636363636,0.0,0.2727272727272727,0.0909090909090909,0.6363636363636364,0.0909090909090909,0.2727272727272727,여,16,10,49,1,New York,0
USER_0385,14.806808333333334,10.166666666666666,0.0,0.0,0.0327868852459016,0.0,0.0,0.3278688524590163,0.0,0.0,0.0,0.639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.5245901639344263,0.2704918032786885,0.2049180327868852,여,23,12,37,1,New Jersey,0
USER_0386,43.06836727272727,2.0,0.0,0.0,0.2272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0909090909090909,0.0,0.1818181818181818,0.0,0.0,0.0,0.5454545454545454,0.0454545454545454,0.4090909090909091,여,10,11,41,1,California,0
USER_0387,93.571216,5.24,0.0,0.0,0.0381679389312977,0.015267175572519,0.0,0.4122137404580153,0.0,0.0,0.0,0.0,0.0076335877862595,0.0,0.1297709923664122,0.0,0.3969465648854962,0.0,0.900763358778626,0.015267175572519,0.0839694656488549,남,30,25,51,1,Chicago,3
USER_0388,35.0831,3.857142857142857,0.0,0.0,0.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.7407407407407407,0.037037037037037,0.0,0.1481481481481481,0.8148148148148148,0.037037037037037,여,11,7,28,1,New Jersey,0
USER_0389,721.1705999999999,52.333333333333336,0.0,0.0,0.9936305732484076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063694267515923,0.0,0.5477707006369427,0.4522292993630573,0.0,여,21,3,39,0,Washington DC,2
USER_0390,74.71758615384616,1.0769230769230769,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.4285714285714285,0.0,0.0,0.0,0.6428571428571429,0.0,0.3571428571428571,남,36,13,49,0,Chicago,0
USER_0391,58.27230166666666,1.4166666666666667,0.0,0.0,0.1176470588235294,0.0588235294117647,0.0,0.2941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.0,0.0588235294117647,0.1176470588235294,0.3529411764705882,0.2352941176470588,0.4117647058823529,여,38,12,5,0,New York,0
USER_0392,31.32413333333333,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,여,9,3,20,1,Chicago,0
USER_0393,0.9840000000000002,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,여,16,1,27,1,Chicago,3
USER_0394,74.96459999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.6,0.0,0.4,여,22,5,4,1,New Jersey,0
USER_0395,47.727035,1.875,0.0,0.0,0.3,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.0,0.4,0.0,0.2666666666666666,0.2333333333333333,0.5,남,38,16,18,1,California,1
USER_0396,58.97890342857144,10.6,0.0,0.0,0.3288409703504043,0.2964959568733153,0.0,0.0080862533692722,0.0,0.0,0.0053908355795148,0.2964959568733153,0.0107816711590296,0.0,0.0404312668463611,0.0,0.013477088948787,0.0,0.1159029649595687,0.1698113207547169,0.7142857142857143,여,40,35,51,0,Chicago,1
USER_0397,37.09040045454546,5.704545454545454,0.0,0.0,0.1394422310756972,0.0,0.0,0.1354581673306772,0.0,0.0796812749003984,0.0,0.3227091633466135,0.0119521912350597,0.0,0.0358565737051792,0.0,0.2749003984063745,0.0,0.3944223107569721,0.2390438247011952,0.3665338645418327,여,15,44,39,0,New York,0
USER_0398,61.20521192307693,3.4615384615384617,0.0055555555555555,0.0,0.0833333333333333,0.1055555555555555,0.0055555555555555,0.0111111111111111,0.0,0.0111111111111111,0.0,0.2777777777777778,0.0055555555555555,0.0,0.1277777777777777,0.1722222222222222,0.1944444444444444,0.0,0.5055555555555555,0.0555555555555555,0.4388888888888889,여,13,52,36,0,Chicago,0
USER_0399,143.81341166666667,11.4375,0.0,0.0,0.7358834244080146,0.0364298724954462,0.0364298724954462,0.0546448087431694,0.0,0.0,0.0,0.0382513661202185,0.0036429872495446,0.0,0.0364298724954462,0.0,0.0382513661202185,0.0200364298724954,0.604735883424408,0.0091074681238615,0.3861566484517304,남,30,48,36,0,California,0
USER_0400,3.9692133333333337,1.2222222222222223,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636363636363636,0.0,0.8181818181818182,0.0909090909090909,0.0909090909090909,여,34,9,37,0,New York,3
USER_0401,7.555924444444445,1.3888888888888888,0.0,0.0,0.4,0.2,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.28,0.28,0.44,남,49,18,34,1,Chicago,0
